Username,Comment,Time
@ALIFNET-ID,langsung panas dingin 🎉,6 hari yang lalu
@ifandi33,Dia pernah pake daily huwawei ko,5 hari yang lalu
@GAS_3_KG,david jajal = dajjal 🗿,5 hari yang lalu
@SS_History,50 juta mending iPad,6 hari yang lalu
@andymamo416house9,Konon katanya besok huawei bakal rilis hp elite 10 layar lipat,6 hari yang lalu (diedit)
@villagercats,kurangnya hanya blm 5G dan kamera depannya aj yg nanggung... sisanya gila bgt,6 hari yang lalu
@ortupragde,Darimana duitnya?,6 hari yang lalu
@boenk_burhan,"Msh kurg trkesan, ini ttep hp foldable sprti Samsung biasa, yg mmbedakan cuma 2xlipatan layar, that's it 😌👍🏼",6 hari yang lalu
@BagasDanur,Kalau list HP terbaik 15 juta keatas ini yang paling atas,6 hari yang lalu
@nicotan132,Warna Iron Man,6 hari yang lalu
@NekLis-r4z,"Entahlah ya, ane masih ragu sama HarmonyOS nya.... 🤔🤔🤔",6 hari yang lalu
@MangBujal,Tambah berapa kira kira kalo tuker sama J2Prime 😂,6 hari yang lalu
@yeziahmadsetiaji6345,Waduh 😂,6 hari yang lalu
@albimumu,"Sementara cari aman dan mudah aja yg ada GMS, S25U + TAB S8U 😅",6 hari yang lalu
@jundanrevitomahardhika8382,Fix ini mah tablet yg bisa dilipet,6 hari yang lalu
@kuliHarianLepas,Gas tumbas 🤭,6 hari yang lalu
@iotxtri,Tim yg cuma ngikutin teknologi,6 hari yang lalu
@VeliCiadewi,Ka review nextfun yang 8 inch dong,6 hari yang lalu
@SRD-ESPORTS,Wow!! langsung beli gua❤,6 hari yang lalu
@muhammadarlino22,Apple kalah sekebon 😂,6 hari yang lalu
@dirgabiologychannel,Ada google service?,6 hari yang lalu
@wahyusetya5452,Ditunggu yg lipet 5 ya bang,6 hari yang lalu
@kevinvir-c4r,review infinix note 50pro plus bg,6 hari yang lalu
@idtda4834,"Gak, tapi kabarnya mau di updat ke harmony os,",5 hari yang lalu
@JhoniIbanezRemix,Jiwa Miskuin ku meronta ronta 😁😁,6 hari yang lalu
@muhammadaryawibisono2256,Technologia🔥🔥,6 hari yang lalu
@dikiafrianto5038,Review samsung a26 dong bang,6 hari yang lalu
@jodi1982,Jagad review udah lebih dulu bahas ni barang,6 hari yang lalu
@ogiboncos8578,Jempol pertama. Apple : kok gue kesindir ya vid.,6 hari yang lalu
@Brogondo,gila ya teknologi hp sekarang😮,6 hari yang lalu
@ansoriundyt4757,Ah..😮,6 hari yang lalu
@ferrarista5029,"Hp China neh..
senggol donk..",6 hari yang lalu
@muhammadfebrianto8368,iphone user minggir dlu yak 🤣,6 hari yang lalu
@SapiBetinaOFC,Desainnya Keren Harganya Bikin Nangis 😅,6 hari yang lalu
@budiman5415,"saya menyebutnya ""mahakarya"". Setiap sudut diperhatikan detailnya, jadi wajar dengan harga yang harus ditebus, meskipun masih ada beberapa sektor yang perlu disempurnakan. Good job Huawei 👍",6 hari yang lalu
@aszx201,"tukar tambah asus zenfone max pro m1, nambah berapa? 🙏",6 hari yang lalu
@TawfiqArt90-it3gk,Kapan review barang unik lagi bang??¿?? Udah kangeen ane 😂,6 hari yang lalu
@ilhammdona,"HUAWEI, brand paling saya respect, jikalau ga dijegal AS, udah kaya apa inovasi nya🥲",6 hari yang lalu
@hanafilatif6111,punya tab merek huawei.. rada ksusahan si klo sekarang aplikasi apa2 pake google,6 hari yang lalu
@xhavionseirra1497,Kalah cepet review ama SPEEED 😅,6 hari yang lalu
@remajaberjaya6671,Hp idaman 😊,6 hari yang lalu
@CristianAryya,Coba review poco m7 pro bang,6 hari yang lalu
@dmn616,Minat juga...uang ada....nanti lihat dulu...,6 hari yang lalu
@Kaisaranonymouse,"Kurang wort it hanya untuk sekelas ponsel sampe puluhan juta, mungkin hp nya bisa berubah jadi robot pembantu 🤣🤣😂",6 hari yang lalu
@hozinwate,Jual channel malah bisa beli 3🎉,5 hari yang lalu
@alseprizky47,Makanya kerja yg giat biar bisa beli kayak sy,5 hari yang lalu
@Cippank69,0:32,5 hari yang lalu
@veryyudha5535,Ngapain meronta ronta?,5 hari yang lalu
@sendddd79,​ @hozinwate channel 100k+ subs mah cuma laku 3-7 jutaan bos,5 hari yang lalu
@zainalniza06,Gaya sesuaikan dompet,5 hari yang lalu
@ranggalawe7532,Kayak iya iya aja😂​ @alseprizky47 ,5 hari yang lalu
@MsSatriyo,"Kan subscribe anda 160.000
Bisalah beli",5 hari yang lalu
@firyadinagara7693,Jiwa kaya raya ku belum tumbuh abangkuuuu 😅,5 hari yang lalu
@mutikaerna8254,Berarti itu tandanya anda pura2 kaya....hahaha,5 hari yang lalu
@heriyanto-e5g, @JhoniIbanezRemix  🤭🤭🤭🤭,4 hari yang lalu
@Yudistira-d5m,"Bukan kau tak perlu harta untuk jadi sempurna permata indah hanya di dalam jiwa  BY: Humood Alkudher 
( jadi diri sendiri )",2 hari yang lalu
@wiinnnn___,𝙽 𝙸 𝙲 𝙴,6 hari yang lalu
@wiinnnn___,𝙻𝚎𝚝'𝚜 𝙶𝚘 ! 🔥,6 hari yang lalu
@SeanO2i7Z,Parah! Main di 𝘿 𝐸 𝘞 A D 𝘖 𝐑 𝘈bikin ketagihan banget!,6 hari yang lalu
@SoutaLbfEf,"𝘈 𝐗 L 𝟩 𝟩 𝟩 de po 50 ribu, jepey terus sampe 5 juta. Situs paling gachor",6 hari yang lalu
@ThalirasgWgP,Jepe gampang bgt di 𝘼 𝐸 𝐑 О 𝟴 𝟾,6 hari yang lalu
@HENDRIK_A.M,"1 keunggulan yang nggak di jelasin bang david, kalau kita salah ngelipatnya akan muncul notif dan getar untuk peringatan pengguna salah arah lipatan,, keren sih huawei",6 hari yang lalu
@dj2-rx,"gila sih, tapi nggak awet juga",6 hari yang lalu
@YogaRama-v3s,"10:16 ""HP lu lipet berapa Bosss??""",6 hari yang lalu
@AnthonyNaACx,Jepe mulu di D 𝐸 𝘞 𝐴 𝘿 𝙊 𝐑 A,6 hari yang lalu
@Glenpy,"Di video ini mungkin 70% cuma nonton doang, sisanya beli beneran.",6 hari yang lalu
@KurniawanlmfA6,"Utang kelar gara-gara main di А 𝙀 𝐑 O 𝟪 8, asli gacir banget!",6 hari yang lalu
@CharlesDwOuZ,"Keberuntungan besar bikin aku makin semangat, cuma di 𝘿 𝐄 𝑊 𝘼 D 𝑂 Я 𝐀!",6 hari yang lalu
@John2tGUK,"Depo receh CEPEK ribu, mekswin auto 10 juta di 𝐀 𝘌 R О 𝟴 𝟴",6 hari yang lalu
@adigunakurnia5443,Harga secondnya berapa bang ? ☺️,6 hari yang lalu
@airsalehtv85,Jiwa kere ku bergetar lihat hp ini,6 hari yang lalu
@CalistaqRqUX,jepey langsung maen di 𝐷 𝐸 𝘞 𝘈 𝐃 𝘖 𝐑 A,6 hari yang lalu
@andincarisa8804,Si keroak kapan yaa buat hp lipat,6 hari yang lalu
@TzAcsel96,"Mungkin butuh 7 generasi kedepan baru bisa kebeli, itu pun masih kemungkinan 😅",6 hari yang lalu
@bod908,"Kebayang klo lg nongrong ngeliat orng buka ni hp auto jd pusat perhatian, the real sultan",6 hari yang lalu
@ksyaif88-bw2zw,👍,6 hari yang lalu
@AlsimKebunsayur,"Lipet satu bos itupun layar tunggal 
Gak bisa internetan cuma bisa buat telpon sama sms'an 😢",5 hari yang lalu
@YogaRama-v3s, @AlsimKebunsayur  hp lipet jadul 🗿,5 hari yang lalu
@bayulestari9510,​ @AlsimKebunsayur pasti ada antena nya nich 😂,5 hari yang lalu
@bang_kendo2003,Gua bisa lipat 2x,5 hari yang lalu
@rifantaryana8121,"Lipat 2, itu pun pas di buka tombol nya banyak bngt kaya keyboard, serinya cuma nokia 9210 communicator",4 hari yang lalu
@antosp1869,Mau komen ginian udh terwakili😅,4 hari yang lalu
@bang_kendo2003,@antosp1869  Saingan iPhone bang,4 hari yang lalu
@ratnaratna4475,"Ga berani pake di tempat umum deh, takut ilang disamber orang lewat.",4 hari yang lalu
@cocote2238,​ @ratnaratna4475  lebih ke takut patah sih😂,4 hari yang lalu
@Zeosth,Jadi inget mclaren lu warna apa bos,3 hari yang lalu
@djebond0099,nanti review Huawei pura x pula ok...,6 hari yang lalu
@JangHaSeop,3 iPhone dalam 1 gadget 😂,6 hari yang lalu
@Kocheng_Belang,"kalo gak terlanjur kaya, bakal mikir2 beli hp ini 😂",6 hari yang lalu
@opqrsandy,50 Juta ajah😁👍,6 hari yang lalu
@andipriyono5823,Cocok nih buat sy sebagai driver online biar gak salah baca maps.. bismillah beli,6 hari yang lalu
@rlay286,Calon HP pejabat nih,6 hari yang lalu
@NormanC.Donald,Ternyata benerGa ru da ho ki gacoor gua kira nyampah doang😍,6 hari yang lalu
@RosemaryH.Roseda,Gua nyoba Judol maen diGa rudaho-ki gajian gua jdi nambah🙀🔥,6 hari yang lalu
@คะเนชาญประเสริฐ,bang sattt lah-Ga ru da-Ho ki Gacoor bgt jadi candu gua😤,6 hari yang lalu
@БорисМордвино,Gua bukan sales tapi emg gokil siGa ru da Ho ki-gacorr der🔥😍,6 hari yang lalu
@ГорАре́фьев,Setiap hari-Ga ruda ho-ki selalu ngasi jepe😍,6 hari yang lalu
@ВалентинаХарито́нов,Ges doain ya gw mau coba stop maenGaruda-Ho ki kecanduan bgt gacor nya gw😭,6 hari yang lalu
@niwdegaming2539,Pasti david mau nyindir tesla wkwkwk. Robot rongsokan yg cuma dipamer doang,6 hari yang lalu
@qwerti214.,50 jutaan aja,6 hari yang lalu
@Cirabakciti,gassssss aghhhhh like nya yg like seomga kebeli hp 3 lipat👍👍👍jempl dah😊,6 hari yang lalu (diedit)
@Dialga2001,Gw udah p.o 😂,6 hari yang lalu
@isengproper8213,Pengen mak buat main pubg wkwk,6 hari yang lalu
@wildansaoqy,minggir lu miskin 😂😢,6 hari yang lalu
@jokoimanuel2060,Walau badai menerpa...aku tetap setia dgn samsung j2 prime...😁,6 hari yang lalu
@ahmadfaglin5813,Huawei mate,6 hari yang lalu
@dagu6825,Bapak lo gacor wkakakakakakak,6 hari yang lalu
@Ndu_paint,Tai asu,5 hari yang lalu
@denychandra8287,stop judi bang,5 hari yang lalu
@wahidmuharram1245,Ketika ekspresi gw denger dan ngeliat harga hpnya Rp 50.000.000 😳,6 hari yang lalu
@tryikram,Tim yang kebawa mimpi,6 hari yang lalu
@radexahmad4127,cuma bisa nonton doang🫢,6 hari yang lalu
@Akhira.Sakumo,"waduh baru thn 25 udah ada yg tiga layar, nanti th 50 bakalan ada yng bearapa layar ya? mungkin 100? 🤣🤣",6 hari yang lalu
@sillyplaytv,Cuma bisa beli smartphone mid range nya wkwk,6 hari yang lalu
@Vladimir_Putin-b7j,"Gua udah beli langsung di cina bg.
Cuman mahal bner 50 juta😭",6 hari yang lalu
@tejanurhasby2160,Cina memang singadalawan... btw di sarawak beberapa bulan lalu memang baru² nya release😂😂😂,6 hari yang lalu
@homunculusenvy7961,"bener sih layar 3 blm ada tandingannya dr korsel atau pun usa
gokil pelopor jir china",6 hari yang lalu
@Farid_blukutukk,"coba review hp di bawah 1 juta bg, Tecno spark Go 1",6 hari yang lalu
@asnunyesterday5725,👍🏼 GadgetIN... Meski gue miskin atau kayapun... GAK TERTARIK BELI TUH HP apapun tupe nya... apapun seri nya... HUAWEI TANPA GOOGLE 😂😂😂 AMPAS!!!,6 hari yang lalu
@RenoWibowo-zh4zv,"Gass,, langsung ke konter 😁",6 hari yang lalu
@MuhamadYunus957,woww,6 hari yang lalu
@nyomangunawan3652,Tab foldable,6 hari yang lalu
@Diky644,0:33 iye bang gw minggir 😢,6 hari yang lalu
@mancrutuuuu,mending poco x6 biasa atau poco x6 pro,6 hari yang lalu
@SayaBayu-r1z,"Yg comment ""mending rakit PC"" ludahin rame2.",6 hari yang lalu
@atzwoody7358,udah gila lipat 3,6 hari yang lalu
@abilek_,🗿,6 hari yang lalu
@IbnuAkil-t2s,Minggir lu miskin😂😂,6 hari yang lalu
@DDD-ed6if,ga tes genshin kah?,6 hari yang lalu
@kamuaku4321,Mending poco x7 pro,6 hari yang lalu
@komengireng8168,...AN nya hape ini aja udah lebih mahal dari hapeku wkwk😂,6 hari yang lalu (diedit)
@scyllasmite4819,"Bukan kalau ""mau"" , tapi kalau ""mampu"" 😂",6 hari yang lalu
@HIHIHI_54,gaji umr jateng pengen beli hp ini buat gaya gayaan. sepertinya syulit. jual apa ya biar bisa beli hp ini,6 hari yang lalu
@Mxvanz,Hp yang gak cocok buat kaum mendang mending.,6 hari yang lalu
@aancoco9058,speed beli 3 hp ini dan review di channelnya br 2 hari lalu,6 hari yang lalu
@kanginfo2000,Kaum mendang mending ☝,6 hari yang lalu
@NtonnAja,"OTW beli , Phone Casenya dulu 👍",6 hari yang lalu
@amnesiavie,'minggir lu miskin' tagline yg cocok,6 hari yang lalu
@Speedboat.Laelae21,Wihh lsg mate xt.... Yg mate x6 kok di review jg,6 hari yang lalu
@bjk8kds,"Kalo cuma GMS ama chipset sih msh gak masalah ya, lha ini aja gak bisa pake 5G gara2 dibanned",6 hari yang lalu
@yongkysiaw6597,Flexing paling tinggi ini 👌,6 hari yang lalu
@christo1334,penggemar iphone say masih bagusan iphone😂,6 hari yang lalu
@Offensive-v1i,Murah kemarin ishowspeed beli 3 harganya cuma 9 ribu,6 hari yang lalu (diedit)
@vansubagja,"Mantul sih tpi saya bingung sama satu hal soal hp ini, kenapa orng2 nyebutnya trifold/lipet tiga ya? Kan cuma ngelipet 2 kali",6 hari yang lalu
@ggbb4515,Tim mendang mending reonian yuk 😂,6 hari yang lalu
@calicoc7767,"9:52 pa bos wkwk, exactly org yg bakal beli ni hp😭",6 hari yang lalu
@jhonythekill6082,Huawei gw pake tab doang. Hpnya blm beraninpke. Meskipun bisa diakalin sih,6 hari yang lalu
@dedehabibi5616,"gila sih Huawei inovasi maju banget ntar ada yg niru nih dan yg kaga habis pikir saya, saya kira baterai nya cuman satu tapi di setiap lipatan ada batre nya artinya ada 3 batre keren",6 hari yang lalu
@DhandiDwiPutra,🥲🥲,6 hari yang lalu
@IradianArdhi,tim nonton aja nih,6 hari yang lalu
@ParaVionS2U,"jual rumah,ginjal,diri 😅😂",5 hari yang lalu
@HIHIHI_54,nah ide bagus ini. bagi teman² yg idupnya kismin tapi pengen ningkatin standar gengsinya 😁😁,5 hari yang lalu
@lukmansantoso983,"udah langsung paham ya kelas mana yg bakal beli, lsngsung disebut gitu sm si david 😆",5 hari yang lalu
@takamiya2344,ajuin anggaran dulu boss,5 hari yang lalu
@m.isamario3214,"dulu inget banget gw huawei itu dulu android ampas banget, baik hp sampe tablet nya. tapi sekarang, beeuh",6 hari yang lalu
@Dailymemes_24-y,Makasih bang mertua gua suka modelnya,6 hari yang lalu
@JohanHeisenberg,beli ah besok,6 hari yang lalu
@pinkysahota4038,05:35 ⚡️Ｐ ＵＬ 4 Ｕ Ｗ 1 Ｎ ⚡️ tempat ngadu nasib wkwkw,6 hari yang lalu
@isidunia5538,kayaknya meskipun saya punya duit gak bakalan beli nih hp deh,6 hari yang lalu
@farismelodic8764,sya tunggu 15 th lgi..paling cuman 3 juta ntar harganya🤣🤣🤣🤣🤣,6 hari yang lalu
@galangputrapermana57,technologiaaa,6 hari yang lalu
@Cipluk900,Hp keren lipat 3 cuy,6 hari yang lalu
@bayuumarss,🤯,6 hari yang lalu
@yusufth2270,lipet dua g sih hahahaha,6 hari yang lalu
@Daryblogg,weh better mana ya? Samsung yg udh pengalam d Fold atau Huawei di fold yg baru ini?,6 hari yang lalu
@GilangAdreno,Liat aja. Beli kagak,6 hari yang lalu
@yaka169,"Entah kenapa, lihat ini hp kesan pertamanya kaya pembatas sekat itu lho...",6 hari yang lalu
@stevebat3608,Nunggu hp lipet versi entry level 😢😅,6 hari yang lalu
@rsgamen1345,Gak ribet ＰＵＬＡＵＷＩＮ 💵,6 hari yang lalu
@dikaaditya21,Speed : Minggir lu miskin 😅,6 hari yang lalu
@ngurah85,"Pada akhirnya (hingga saat ini ya)
Handphone corporate/pejabat : samsung fold
Hp ibu pejabat/horang hayah: iphone promax keluaran terbaru

Huawei walaupun teknologi yang ditawarkan, masih ada barrier karna ban google service. Dan masih banyak PR dan usaha untuk pasar indonesia.",6 hari yang lalu
@Hanz884,"Bang, kapan riview iqoo z10 ?",6 hari yang lalu
@yazidabdur4849,"di tokped 1 miliyar harganya setelah video ini uploaded. wkwk, tunggu turun tinggal 20 jt",6 hari yang lalu
@rumisvlog1358,Duit ngalir dari 🅟 🅤 🅛 🅐 🅤 🅦 🅘 🅝 💰,6 hari yang lalu
@Rizky-u5v,Jir Huawei lu dapat di mana bg keren eyy💀,6 hari yang lalu (diedit)
@saktikov,Hp buat kolektor,6 hari yang lalu
@cukcukgaming7864,hape 1001 penyakit dilayar😂,6 hari yang lalu
@Aigaming-y1h,"Mainin dah 𝙋 𝙐 𝙇 𝘼 𝙐 𝙒 𝙄 𝙉, worth it 💰",6 hari yang lalu
@PcM143,"Aman, cuan, ＰＵＬＡＵＷＩＮ ✅",6 hari yang lalu
@GeWolz,Otw beli,6 hari yang lalu
@jitendrabhansingh,Worth it 🅿 🆄 🅻 🅰 🆄 🆆 🅸 🅽 💸,6 hari yang lalu
@rionalg,Tunggu yg 3x lipat (4 partisi),6 hari yang lalu
@Cip3ngp3ng,Andai garansi layar lifetime sikat dah.,6 hari yang lalu
@AmarSingh-fh3xp,hapuslah itu komen ᑭ ᑌ ᒪ ᗩ ᑌ ᗯ I ᑎ,6 hari yang lalu
@watermelon5472,"Udah ada 20rb nih di saku, tinggal nambahin lagi otw beli😂",6 hari yang lalu
@DAS_Gaming99,yaelah ini lagi 04:20 P U L A U W I N muncul,6 hari yang lalu
@rayindra6067,Tim iphone cuma nangis dipojokan,6 hari yang lalu
@zeikato125,Bagus bang hp nya riview juga bagus saya jadi paham untuk lebih sadar diri lagi,6 hari yang lalu
@faudhusen7241,besok langsung beliin gasss,6 hari yang lalu
@diamondsea5300,BRB BELI DULU BENTAR BANG,6 hari yang lalu
@kokohrobert,"Coba teliti, berapa real biaya produksinya, untuk barang-barang premium nya, include biaya pengembangannya? jangan-jangan china sama saja dengan amerika, kalau sudah jadi negara adidaya, produknya jadi overprice, sama2 kapitalis, hee",6 hari yang lalu
@pinguinbarbar1849,Review honor 200 pro dong bang,6 hari yang lalu
@JohanWahyudi-mp7mx,Ya speed beli 3 biji,6 hari yang lalu
@tanganbelang4208,Huawei kalo ga diban waktu itu mungkin inovasi nya ga se agresif sekarang 😅,6 hari yang lalu
@MrHungguan,"cara dagang china bukan margin besar tp cepat laku,quantity tercapai",6 hari yang lalu
@takahiro8126,ishowspeed aja seneng sama ini wkwk,6 hari yang lalu
@RikoChOfficial,"Harganya 50jt ""aja"" Waahhh ""murah banget"" 😮",6 hari yang lalu
@anggelputrapratama7181,"Hanya yang patut disayangkan OS yang dipakai bukan Android atau Ios seperti pada umumnya....
Jadi sekalipun revolusioner canggihnya tapi.....
🙏🙏🙏",6 hari yang lalu
@nekonimenekonime5711,Barang premium luxury..... kaum mendang mending diem di pojokan aja 🤣,6 hari yang lalu
@briefclutuation,yg pake iPhone bisa jdi sombong lgi gak yah??,6 hari yang lalu
@vvrnzz,"Dari dulu emang gokil sih ini brand. Walaupun Huawei udah kena black list di Amerika, sehingga gak bisa pakai layanan google service, tapi mereka gak berhenti berinovasi. Respect lah untuk brand yang berani berinovasi dan membuat perkembangan teknologi smartphone gak boring dan gitu” aja (cuma ganti desain kamera + AI yang dicicil wkwk). Kedepannya sangat dipastikan desain lipat 3 seperti ini akan diikuti brand lain, terutama sesama brand dari China seperti Xiaomi ataupun Oppo Vivo, dan itu bagus. Semakin banyak pilihan semakin bagus, dan semoga juga harganya nanti bisa turun ketika udah ada saingan dari brand lain + membuat harga hp fold yang biasa jadi lebih murah lagi hehe 😊",6 hari yang lalu
@nardevsingh7245,GA RU DA HO KI..Member baru pasti jepe❤,6 hari yang lalu
@jakerkhan9406,01:01udah gw ingetin kalo tempat yg gacorr itu GGA RU DA HO KI,6 hari yang lalu
@dadanr2895,minggir buat saya yg miskin 🗿,6 hari yang lalu
@jaenalfanani4128,makanya amrik ketar ketir dg canggihxa persh2 pki huawei japan mah lewat 🤑🤑,6 hari yang lalu
@ImronAlhasan-v3w,"HP YG DIBELI SAMA I SHOW SPEED ,SPEED LANGSUNG BELI KE KONTERNYA LANGSUNG",6 hari yang lalu
@Clip_Foot,tim yang cuma bisa beli kopi kapal apinya,6 hari yang lalu
@mikasa3366,buah-buahan panik gak bang??,6 hari yang lalu
@BagolTri,Minggir lu miskin🤣🤣,6 hari yang lalu
@exp_5110,Penyefong ipon kejang² tau harganya,6 hari yang lalu
@ryandosatria00,"Bukan android bukan ios, SKIP!!",6 hari yang lalu
@handy9970,Mau saja tidak cukup harus ada uangnya juga,6 hari yang lalu
@fhandydawin8066,1:33 gw kira patah jirr,6 hari yang lalu
@Yosandis,Teknologiya 😮,6 hari yang lalu
@sddeow,jadi daily driver ngga bang?,6 hari yang lalu
@rusliofficiall96,Hp cepet rusak,5 hari yang lalu
@Mika_sa914,​ @rusliofficiall96  huawei jangan bandingin sama samsung😂,5 hari yang lalu
@mattripai1211,🤣🤣🤣 GUA Huawei dri tahun2 kemarin aman2 aja layar amoled pun aman2 aja camera jioss ​ @rusliofficiall96 ,5 hari yang lalu
@TheMryunanto,"Kalo ga di banned sama amerika, huawei udah jadi nomer 1. Samsung, apple cuma jadi ampas doang.",5 hari yang lalu
@ErlanggaDS,​ @rusliofficiall96  emang?,5 hari yang lalu
@evrinbi,"Hah? Kata siapa? ​ @rusliofficiall96 
Nova aja awet tuh 😂",5 hari yang lalu
@Im_ur_love96,Kabarnya iphone juga mau ikut ikutan buat hp fold wkwk,4 hari yang lalu
@ArisTrisusilo-b1h8c,Preeeettttttt,5 hari yang lalu
@fahriaffandi-sr4gs,Gw hidup di lingkungan hp paling mahal itu ya iphone😂,6 hari yang lalu
@ZenmaX08,0:33 Apaan tuh😂,6 hari yang lalu
@ahmadprima786,Bang minta hp,6 hari yang lalu
@hendrianto1318,Langsung ingat kata-kata mutiara Ishowspeed saat di indonesia😂,6 hari yang lalu (diedit)
@backtopurrrfectagain6681,"Kalau gak ada korupsi, gw bisa beli tuh.",6 hari yang lalu
