Username;Comment;Time;Label
@Puni_puni14;"Kira² IQ78 pada paham gak yah?
Maksudnya mineral salah satunya logam spt besi,tembaga,emas dll
Kita ekspor mentah murah, kita impor barang jadi spt mobil dll sangat mahal.

Makanya IQ78 kalo liat presiden indo dateng kmna² di sambut meriah jgn heran, jgn salto-salto dan overproud.
Pantesan negara ini sering jadi bahan tertawaan dunia.
Sudah gak heran bagi org luar negri melihat indonesia gampang disuap,overproud,dan gampang dikadali.";20 jam yang lalu;0
@raflyramadhani3450;Goblok otak bokep;1 tahun yang lalu;0
@RudyeX;@74nie490  ah ngk yg satu itu kebanyakan drama. Mengalahkan  Drama korea;21 jam yang lalu;0
@marlenegilmore-f1s;Suka banget bang sama konten abang , jangan lupa ences di Weton88 gampang pecah;1 hari yang lalu;1
@ryleighhunterpool-n5x;Akhirrrnyaaa bagus konten abang !! luar biasa coba main di ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴;1 hari yang lalu;1
@AMStories;Film ini berlatar di tahun 2027 🙌🏼;4 hari yang lalu;0
@Fitriu0fZY;Semoga rezeki dari 𝐷 О 𝑅 𝘈 𝟩 𝟩 membawa kebaikan bagi semua! ©;2 hari yang lalu;1
@EngelRunyon-t9f;Rezeki dari Weton88-bikin hariku lebih bermakna, terima kasih!;1 hari yang lalu;1
@PanduxYebW;Game-nya gacir, sketer nggak prnh zonk;1 hari yang lalu;1
@BudiDdTZb;Jakpot besar bikin aku makin bahagia hari ini, terima kasih 𝘋 𝐎 𝙍 А 𝟳 𝟽! 🥔;1 hari yang lalu;1
@antotriyanto9419;"tumben nih film indo beda dari biasanya wkwkw
emg sebagus itu kah?";6 hari yang lalu;0
@AnissaIrda;Sebanding dengan harga ke sana yang mahal. Emang harus mahal karena akan menuju last paradise. Nanti kalo murah banyak orang2 yang ke sana, dan takutnya alamnya jadi rusak.;6 bulan yang lalu;0
@Catax24;Dulu seneng bgt liat froyonion kuliner ada cinematic nya, gambar nya bagus, ini bagus juga+adventure mantap;6 bulan yang lalu;0
@Dede-i2r;Biar Hoki yg penting 3poin😊 semangat Garuda muda ❤;3 minggu yang lalu;0
@Teguhwarisutomo;Permainan indonesia Morat Marit gak jelas..kaya permainan tarkam;3 minggu yang lalu;0
@AriyantoTriWibowo;Ya intinya refreshing lah;6 hari yang lalu;0
@nandohanss4542;Cara main ny ga jlas bodooooh;2 minggu yang lalu;0
@puspafelishandini4948;Mahal banget kiko;11 bulan yang lalu;0
@OmarzkzPq;Mencari cara untuk bersantai? 𝘿 𝙀 𝐖 𝐴 𝘿 O Я А-bisa menjadi pilihan. 🍍;1 hari yang lalu;1
@rizkyyanuarhadi8368;dibaless sama bg medyy;1 tahun yang lalu;0
@DwiNatariani;bagi ak bagus bangeettt iniii aplagi karya anak bangsa Indonesia dan bagi ak lbh bagus ini dari pada siksa kubur yaa beda org beda pendapat😂😂😂;1 hari yang lalu;0
@Onoystory;Perbanyak lg konten seperti ini bang , buat referensi kita🎉❤;1 tahun yang lalu;0
@Daniho361;Swert Bonanja gacir banget hari ini, mantul;1 hari yang lalu;1
@ChenCjB4t;Mantap sekali! Main di А 𝘟 L 𝟽 𝟩 7-lancar, cuan pun lancar jaya! 🐸;1 hari yang lalu;1
@FatimaGU9z5;Gak ada kata bosan main 𝐀GUS𝘛О𝙏𝑂,selalu update! 🦊;1 hari yang lalu;1
@YvngDree;"ngelantur intro then : 😐
ngelantur intro now : 🖐️😐🤚";5 hari yang lalu;0
@EliasMarkus-d5b;Awal kebangkitan cuan pasti di WETON88;22 jam yang lalu;1
@bisaaja123;Hadir bang😁 👍🏽;1 tahun yang lalu;0
@kevindisini7912;Bang kemarin aku gx sengaja papasan sama Abang cuma aku takut nyapa abang ntar dikira sok asik lagi. aku orang nya gx ngerti ngerti amat soal film jadi bingung kalo nyapa trs ngobrol. ntar apa yg mau di bahas hehe😅;6 hari yang lalu;0
@elyaaa; @rdwzx._ ketahuan dari dialognya Jefry di video itu bang, yang saya inget tuh ada kata cina, diperk0sa, ibunya banyak. Gitu2 deh.;6 hari yang lalu;0
@MaryWGOrV;𝐴 𝐇 𝐌 𝘼 D T O 𝑇 Оmenyediakan ruang untuk kolaborasi dan kerja tim. 🥞;2 hari yang lalu;1
@adhinatha7315;gua udh gak yakin sama gojo 10jt dan ternyata benar🤣🤣, mantap bang. Semangat ngontennya;1 tahun yang lalu;0
@BrennenNorris-p7e;Sempet coba yang lain tapi gak semanis di 🚩Weton88🚩 ,sering ngasih wede bang coba deh cari aja di google;1 hari yang lalu;1
@endahpalupi5648;Hadir;1 tahun yang lalu;0
@kevin_rajasuki;Bukan kek gitu kak dia bercanda sebenarnya gojo udah jadi kiko 🗿;8 bulan yang lalu;0
@rumputlaut11;telat 2 bulan ga ngaruh:_awoo:;3 bulan yang lalu;0
@Reiji_F;kiko wkkwkwk;1 tahun yang lalu;0
@patriciapryor-o6t;Cair terus ini kakak mantap banget cuan di Weton88;2 hari yang lalu;1
@HanajMrdC;Penasaran dengan А 𝙓 𝙇 𝟳 𝟽 𝟳? Layak untuk dieksplorasi. 🍋;1 hari yang lalu;1
@wahyudi0130;Bahas vivo y29 bg 🙏🙏🙏;1 hari yang lalu;0
@bayusutikno636;Gojo 10 jt adalah gojolas 😅;1 tahun yang lalu;0
@KaylaSyaswift;AAAAA GOJO SATORU,gara-gara lu aku jadi WIBU😫😫;2 bulan yang lalu;0
@ramadhani0217;Apa yah alasan bang timo dan channel @ngelantur tidak review film norma ?? 😊😊😊;6 hari yang lalu;0
@nauvalhudjaipa3624;Harga 50 juta ga wort it lah mending beli motor;1 hari yang lalu;0
@NaufalZain-bn8ur;bang upi di akhir video jutek bnget jir , badmood kahh? atau emang gtu?;4 bulan yang lalu;0
@ViencherVitalis-yp7zm;Bang unboxing figure megumin;1 tahun yang lalu;0
@A.junaidiAbdillah;Hadirr;1 tahun yang lalu;0
@Rosemaryyy.08;"​ @evandra1453  Ga Tiktok aja . 
Memang anak² jaman skrng lbh srng nnto video Short , Jgn kan anak² ,Emak² juga gitu saat nnto di FB  . 
Adek aku 7 tahun . Hp nya ga ada aplikasi Tiktok , Biasa dia nnto di YT short , YT nya juga udah ku setel batasan umur untuk di tonton anak kecil .  
Setiap aku nnto bareng dia selalu di Cepatin. Kadang kesal bgt nntonya sama dia . Nnto kartun di percepat, baru awal mulai dah di Cepatin, ga dgr percakapan apa yg di sampaikan . kemarin² nnto Nezha di percepat trs , Nnto Flow yg animasi kucing di Cepatin juga , Smpi kesal aku nnto sama dia 😅 aku blng coba di nikmati lihat pemandangan nya bgs , ajak dia berpikir , smpi aku blng ga mau lagi nnto sama dia klo dikit² di Cepatin . 
Anak kecil skrng cpt bosan sama alur flm pelan.";6 hari yang lalu;0
@satryaaw24;thank you sir;1 tahun yang lalu;0
@Jamesp5Yr4;Main di 𝐃 𝐄 W A 𝘋 𝑂 𝑅 𝐀-bikin lupa waktu! Hiburan yang pas banget! 😍;2 hari yang lalu;1
@DewanggaPrayudha;Assalamu'alaikum bang ferry oh ya bahas kasus judol lagi tapi yang kenapa bandar atau mafia  judi susah ditangkap dan mengapa yang kena itu promotornya ya;1 tahun yang lalu;0
@gpanggaro1192;Lemes bro kurang makan kayaknya kalah body terus;3 minggu yang lalu (diedit);0
@Hazux_347;ES KIKO;1 tahun yang lalu;0
@nocomment9743;Papua.. berjalan tanpa alas di atas tanah emas 😭;5 bulan yang lalu;0
@ElvisJamaluddin;Tim Garuda siap masuk Tiga besar juara Asia;2 minggu yang lalu;0
@afifahfafa3504;"Hah KIKO?
Gojo suka makan KIKO 😂";1 tahun yang lalu;0
@mardimagelang2161;Melihat pak Prabowo itu simpel KLO paham dgn tujuan beliau satu satunya tokoh yg duniawi pribadinya sudah tercukup dan finali tapi beliau menyimpan cita cita luhur untuk bangsa ini.yaitu ingin melihat bangsa indonesia maju makmur kuat dan berintegritas sejajar dgn negara dan bangsa lain didunia dan rayatnya makmur.itu aja.the pak prabowo❤❤❤❤❤;19 jam yang lalu;0
@cosmicdawn1966;"Gue coba tuangkan opini gue soal “kebetulan 1” dan “kebetulan 2”

Kebetulan 1 itu dari awal edwin ketemu diana udh diceritain sekolah disana ada alat pengacau sinyal yg dipasang di ruang security biar murid gabisa nyontek hp (browsing), makanya gabisa diliat di hpnya christo diawal pas christo cerita soal pembunuhan yg dilakuin jefri

Kebetulan 2 masyarakat yg ngejarah memang mungkin timingnya kebetulan karena udh menyebar dan kebetulan ke sekolah di moment edwin udh ngalahin jefri, tp ini gue rasa emang kebutuhan cerita jadi ga masalah kek kebutuhan rhyme di penulisan lirik lagu kadang mengesampingkan grammar, tapi soal edwin buka hp dan liat video di hpnya christo menurut gue karena dia mo ngehubungin diana tapi karena ponselnya christo terakhir dibuka itu pas lg loading videonya jefri jadi otomatis ke play setelah alat pengacau sinyalnya udh edwin cabut pas dia cari kunci emergency sebelumnya

Edit : Tambahan wkwkwk, kebetulan 5 ternyata orang yg nyelamatin dia naik mobil itu temen masa kecilnya menurut gue karena waktu dia (panca) kecil dia gabisa nyelamatin cicinya edwin, itu ngebuat dia punya rasa untuk “menebus dosa” tersebut dengan cara nolongin orang2 cina di kerusuhan tersebut. Alesannya gak kebetulan karena ada dasarnya, momennya kebetulan iya 😂

Jadi kebetulan kebetulan berdasarkan statement lo yg gue tulis diatas menurut gue itu gak kebetulan sih";3 hari yang lalu (diedit);0
@aliaseja;Gojo awak nya udh terbelahh;1 tahun yang lalu;0
@KofiDI9xv;𝐀 𝙓 𝐿 𝟽 𝟩 𝟳adalah platform yang didedikasikan untuk inovasi dan kemajuan. 🍯;1 hari yang lalu;1
@askapriatna;Di dalam pertandingan itu yg penting menang🎉;3 minggu yang lalu;0
@berbagiituindah4409;Indonesia masih lemah dalam hal duwel;11 hari yang lalu;0
@CatherineWhiterench-f6h;2:25  langsung di 𝐒𝐆𝐈𝟖𝟖 bang 😹😹;1 hari yang lalu;1
@jahra12345-g;gw melihat kebetulan-kebetulan di film ini kayak final destination sih. kalo ditanya, apakah adegan FD bisa terjadi di dunia nyata? ya bisa. tapi banyak kebetulan yang kesannya surealis.;6 hari yang lalu;0
@IQFootball97;Mierza : ada sosok hitam di depan gua 😮;2 minggu yang lalu;0
@Qtelaloth;Jepe pertama kali maen, auto betah;1 hari yang lalu;1
@MisterCrizzID;Wah itu gojo palsu bang yang asli mah es kiko;1 tahun yang lalu;0
@SitiFatimah-cz9jw;Aku wibu jujutsu kaisen;1 tahun yang lalu;0
@vansutra7517;Bang tadi gw liat di tiktok langsung gw kirim vidio tt ny ke tmn gw pencinta gojo;1 tahun yang lalu;0
@sparklelou7794;HADIRRRR;1 tahun yang lalu;0
@pandis7277;jepe pagi, siang, malem! Cuma di █▓̶P̶U̶L̶A̶U̶7̶7̶7̶.;2 hari yang lalu;1
@dwiikhsan3170;bang gojo lawan sukuna ya sukuna  yang menang ya karena gojo jadi kiko/ badan kepotong;1 tahun yang lalu;0
@EnengDede-g5u;"Alhamdulillah,,, Maju terus Bapak Presiden Ku,,, H. Jendral Prabowo Subianto,,, 
👍👍🇮🇩🇮🇩
Semoga kedepan Indonesia lebih di kenal dan di kagumi juga di segani oleh negara2 lain di Dunia,,, 

Maju terus Bapak ku,,,, Indonesia Maju Generasi Emas,,, 
Sehat2 selalu Bapak Ku,,, 👍👍🙏🙏❤❤
Bravo Indonesia,,, dan semoga Rakyat Indonesia Lebih Makmur dan Sejahtera,,, Damai dan Tentram,,, Berbudi baik dan bertutur bahasa yg baik juga berakhlak mulia menjunjung persatuan bangsa yg bersahaja,, Aamiin YRA🤲🤲🤲

Nkri harga mati🇮🇩🇮🇩🇮🇩👍👍👍";22 jam yang lalu;0
@hazel1694;hadir min;1 tahun yang lalu;0
@JehtBenben;"Aku juga khawatir seperti itu juga sih harus ada yang guide seperti produsernya😊
Tapi sebagai penikmat surealis dan realis yang jarang banget di film Indonesia masih enjoy dan ketolong sama. Genre gore dan suspend nya😂";6 hari yang lalu;0
@DaniEreqQ;Rezeki tak terduga datang dari А𝐺𝘜𝑆𝐓𝙊𝘛𝐎,makasih banyak! 🏹;1 hari yang lalu;1
@HudaQHzIR;menang besar bikin hari ini makin seru, cuma di 𝘿 𝐄 W A 𝘋 О 𝑅 А! 🧘;1 hari yang lalu;1
@RizqiAbdulFattah;Gw dukung selalu konten ini bang! Proud of u;1 tahun yang lalu;0
@gengkucingmanis629;Badan nya gojo kebelah bang kek kiko;1 tahun yang lalu;0
@xxxyyyzzz99;kiko bukan sembarang kiko emg😂;9 bulan yang lalu;0
@ZaraYhxgW;Hasil nyata dari 𝐷 E 𝘞 А 𝘿 O 𝑅 𝘈 membuat saya bertransformasi, dari pengantar surat jadi manajer. 🫓;1 hari yang lalu;1
@SatriogPaIE;WD lancar banget, nggak pake ribet;1 hari yang lalu;1
@putraleon1038;hahahhaa dr awal dh curiga plottwist nya... musuh loe adalah keluarga loe sendiri wkwkwkwk;6 hari yang lalu;0
@bossean6763;trigger?;1 tahun yang lalu;0
@Ashtonq8mSG;Gacur banget, auto wede tiap hari;1 hari yang lalu;1
@Xyonn_7;Let's gooooo;1 tahun yang lalu;0
@entinhertini5544;Sampe pentil di reviewww😂;1 tahun yang lalu;0
@LanAngjKGRz2z;Jeppe makin liar Bonannja gaciir bikin saldo tebel tiap hari;2 hari yang lalu;1
@abdillaharfan3825; @akbarrasid1783  sebenernya komenan pertama saya tuh cuma salah satu dari banyaknya kekurangan backstory di PDBD si. beberapa ada yang bisa ditolerir, tapi ada juga yang ganggu;5 hari yang lalu (diedit);0
@XiaoYan-o7e;😮😮😮;1 tahun yang lalu;0
@Astraybloodpath;Menurut gua pribadi, dengan harga hampir satu jutaan mending beli series SHF nya atau series figma nya sih karena bisa dapet yang lebih besar, lebih detail dan artikulasinya jg lebih banyak;1 tahun yang lalu;0
@bimbingekoharjanto4106;Ssmua Pengamat sebaiknya Mengawal dan memotifasi  agar Negara & Pemerintahan yg menggolontorkan Program kerakyatan yg membutuhkan Dana Besar terus di dukung sekaligus di Kawal agar lembaga, menteri, Dirjen, irjen, BUMN, BUMD tidak terjadi lagi. KORUPSI yang selama ini jadi BUDAYA Pejabat harus kita Laporkan PRESIDEN. Kita Rakyat & Kita Orang Lapangan. Haris LAPOR pada BELIAU.;23 jam yang lalu;0
@yayamardiahchannel8284;Dalam sepak bola sah2 saja dalam meramu tak tik karena tujuan nya menang. Yg penting dalam meraih kemenangan tidak melakukan kecurangan;3 minggu yang lalu;0
@NhixrJnb;Mencari tantangan baru? D 𝘌 𝙒 𝘈 D О Я 𝘼-bisa menjadi jawabannya. 🫑;1 hari yang lalu;1
@IndrajeetBhue;06:00 Nikmati promo spesial hanya diＰⓤＬＡＵ777!;1 hari yang lalu;1
@Meta-AI-id;ETS BAGI DUAAA!!!🗿🗿;1 tahun yang lalu;0
@FahmiAbdillah-s6x;jadi mentri kuangan fer, haha;1 tahun yang lalu;0
@gbs9158;Spoiler nyinkk;4 hari yang lalu;0
@ALVARO707x;ᗯᗩᕼ ᗴՏ KIKO ᒪOᕼ ᗷIՏᗩ ᗰᗩᕼᗩᒪ ᗷᗴT;1 tahun yang lalu;0
@rizalrizal7495;Komang bang;3 hari yang lalu;0
@Rosiana1617;merinding liat raja ampat, semoga bisa kesana;7 bulan yang lalu;0
@blok5298;2:52 ko ada omke gams🤣;6 hari yang lalu;0
@dimaswhyv;Aku bang aku first;5 bulan yang lalu;0
@OYENNidek66;Hadirr;1 tahun yang lalu;0
@Surya1JZuI;Dari modal receh bisa WD jutaan, GG;21 jam yang lalu;1
@rikirizaldir8;@rizhan76  buka branda channel youtube nya disitu aada kok;5 bulan yang lalu;0
@GreshamMartel-p5m;terimakasih selalu upload bg, walaupun masih sibuk🎉𝗪𝗘𝗧𝗢𝗡𝟴𝟴;1 hari yang lalu;1
@aufarizal6807;𝕂𝕖𝕟𝕒𝕡𝕒 𝕙𝕒𝕣𝕦𝕤 𝕙𝕦𝕤𝕓𝕦 𝕘𝕦𝕖 𝕓𝕒𝕟𝕘😢;1 tahun yang lalu;0
@yanariski9029;​ @Oemry jangan lupa Etika dalam bisnis 😅;1 tahun yang lalu (diedit);0
@aschefss;Saya dulu di waisai sktr 3 bulanan bang..ada kerjaan dsana bikin sedign jalan dr waisai ke warsambin..biasa kang..bandung jakarta sorong trus ke waisai...waas kang...saur pertama di transit makasar....2014 jaman terakhir sby sambut sail raja ampat...apalagi pertama landing di domine edward osok...dan mersakan bener lagi musim angin kang...dan kalibiru di warsambin dl blm sepopuler sekarang...waisai ke warsambin pake speedboat,,padahal trus ke lopintol ato mumes banyak spoot epic nya omm...air laut hiau jernihnya itu lhoo;6 bulan yang lalu (diedit);0
@Hamdanan22;Bang Bahas Simonida Media bang 😮;1 tahun yang lalu;0
@vebyaniesta4149;Hai 01;1 tahun yang lalu;0
@ayammateng;KUHH❤;1 tahun yang lalu;0
@sumirahbunawi7775;Mahal amat kiko;1 tahun yang lalu;0
@AbangKyyy;Sudah kuatkah akunmu 🤠🥀;1 tahun yang lalu;0
@kwontollee;Yahhh spoilerr;6 hari yang lalu;0
@shakabasudara;awoo;5 bulan yang lalu;0
@kudanilterbang3484;Pemeran bartender di film tu siapa ya, cakep bener;6 hari yang lalu;0
@Dutanub;Wkwkkw;1 tahun yang lalu;0
@zev1342;"Masalah sinyal krn ada sinyal scrambler Ko.

Kalau sy mengkritisi bbrp scene terutama terkait kondisi medis dan lainnya:
Sim(?) yg dibacok dan minta tolong, suaranya kurang haunting dan kurang deseperate utk kesakitan bacokan itu. Termasuk scene BBQ. 
Asumsi saya, ini pertama kalinya gank Jefri bakar orang. Tp tidak ada satupun dr mereka yg muntah/ mual atau stressed melihat manusia dibakar idup² di ruangan minim ventilasi. 
Termasuk akting Rangga saat kehilangan ayahnya. Distressnya kurang nggigit.

Anak yg disekap, seharusnya dia udah sempoyongan pas turun dr tangga, tapi dia masih bs turun dg agak normal. Masih bs ada lompatan kaya kita kalo turun tangga buru-buru. Pdhl dia abis dihantam membabi buta, lack of oxygen dan pastinya dehidrasi. Tp dia terlalu seger untuk kabur dg posisi seperti itu. 

Scene Jefri ketancep pisau, lalu ditarik, ketancep linggis lalu diatrik. Itu bakal ngrusak jaringan dan pembuluh darah, jd minimal bakal mantik blood loss yg banyak dan cepet.

Kita belum pernah tau sejarah kapasitas berantemnya Edwin. Tau² bs berantem aja. Menurutku di sini bs di touch up dikit dg ngasih back ground pengalaman Edwin berantem sebelum dia jd guru.
Krn pas SMA dia jg ga menunjukkan bakat anak yg bs berantem.


Just my 50 cents
Thank you!";1 hari yang lalu (diedit);0
@RafaelAhmed-xy6mw;Gojo jadi kiko itu badan gojo kebelah;9 bulan yang lalu;0
@HAHA---------------------Akbar;Saya;1 tahun yang lalu;0
@Ivan6IFe4;Hiburan seru dan menguntungkan, hanya di 𝘈 H 𝘔 A 𝐃 𝐓 О 𝑇 𝐎! 🐺;1 hari yang lalu;1
@karisahragatunjung2327;What gua orang 500 yg ketingalan tidak;1 tahun yang lalu;0
@yamgun;Yang diingat bertahun tahun dari hasil pertandingan adalah ....MENANG...dan Pemenang. Titik.;2 minggu yang lalu;0
@regadoyosi;"Nanggepin soal diana yang ceria di SMA yang ancur.

Aku pernah punya guru sosiologi baru di SMA. Dia sebelumnya ngajar di salah satu sekolah di Jogja yang terkenal isinya mahasiswa badung-sebadung-badungnya. Yang tumbuh besar di Jogja mungkin tahu yang aku maksud. Isunya, ini sekolah tu saking badungnya si anak-anak boleh ngeroko di kelas, parkir motor di dalem kelas, dll (aku sebut isu karena ga lihat dengan mata kepala sendiri). Nah guru sosiologiku ini posisinya mirip banget dengan Diana. Doi ga yang ceria sumringah hahahihi, tapi pembawaannya positif vibe dan lemah lembut. Ya walaupun mungkin ga sebiadab SMA Bukit Duri, tapi seengganya ada tipis-tipis representasi di dunia nyata.";2 hari yang lalu;0
@mmuhtarullah07;Hadir banh🎉;1 tahun yang lalu;0
@ddan444;Minggir lu misquen;1 hari yang lalu;0
@HarutoGlNHZ;Terima kasih banyak 𝘋 E 𝑊 А 𝐷 𝘖 R 𝘈, hari ini benar-benar gacir! 🐖;1 hari yang lalu;1
@saipulbahkri4084;Kiko rasa Satouru🤣🤣;1 tahun yang lalu;0
@shellyyudhita97;Kia turut berduka cita karna gojo sudah menjadi KIKO 😂😂😊;1 tahun yang lalu;0
@yantokewerskibidi;Kiko ny kemahalan bg;1 tahun yang lalu;0
@reyhanrey-dr4tb; @adeariana-vt3bv  ente orang samsung cervicenya centernya langsung kah? Kalau ane tunjukin mau bantu bnerin atau biayain? Urusannya apa pakai motoin HP segala-galanya;1 hari yang lalu;0
@valdanobuinei2777;Biak Kakak;6 bulan yang lalu;0
@muhirfansaputra7b819;Saya;1 tahun yang lalu;0
@Wzy_zZy;Es kiko 🗿;1 tahun yang lalu;0
@AndriPratama-w9n;Raja ampat keren Sorong toh;6 bulan yang lalu;0
@Sipalingwibu-q5h;"Kalo gua beli untuk pop mie auto aku
Bilang aaa ayangggg😖😖";1 tahun yang lalu;0
@bima6004;"Intinya kita harus bisa membedakan mana film favorit kita dan mana film yang memang berkualitas secara objektif.

Misalnya film-film yang disebutkan di video ini—saya suka reservoir dogs dan terhibur dengan film itu. Beda dengan the silence of the lambs yang jumlah adegan yang menghibur saya gak sebanyak yang ada di reservoir dogs.

Tapi pada kenyataannya the silence of the lambs punya nilai lebih tinggi di mata para kritikus, bahkan dapat penghargaan big five, penghargaan yang sampai hari ini cuma diraih oleh tiga film di dunia.

Secara selera pribadi saya lebih suka reservoir dogs, tapi secara kualitas, the silence of the lambs lebih unggul. Jadi saya selalu sebut film yang menurut saya bagus dengan kata ""film favorit"" hanya karena menurut saya saya belum layak untuk menilai film secara kualitas. Kan lucu aja kalau misal saya bilang vina sebelum 7 hari itu 10/10. 😂

Ya kembali lagi ke kalimat pertama.";6 hari yang lalu;0
@RickeyLaisha-b9j;✨ 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 ✨;1 hari yang lalu;1
@cliperKalimantangreenscreen;Mendingan fokus crypto 😋;6 hari yang lalu;0
@JunoC6FPX;maen santai tapi sering big win;1 hari yang lalu;1
@RasmaRasma-c5k;Sepi penonton, nampaknya menang dewi fortuna, jarang dapat bola garuda muda;2 minggu yang lalu (diedit);0
@revanyazmir7386;Ribet;6 hari yang lalu;0
@panezorauf0112;😢;7 bulan yang lalu;0
@PoeCrowell-k4w;Lancar lancar bang salam Jepe ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴;1 hari yang lalu;1
@zamzamstw2092;Terimakasih untuk ilmu yang bermanfaatnya..;1 tahun yang lalu;0
@HANAGUMILAR;"iklan anjir kiko mah cuman se 1.000, gojo tampa kiko bagaikan unta terbang ; ]";1 tahun yang lalu;0
@nevin101;hadirr;1 tahun yang lalu;0
